source_page,accession_id,strain_name,is_reference,is_complete,strand,length,gc_percentage,n_percentage,lineage_clade,sequencing_technology,assembly_method,coverage,submission_date,bioproject_id,database_source,gender,age,collection_date,isolation_source,country,region,taxon_name,taxon_id
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261812.1","MZ261812.1","SARS-CoV-2/human/IND/GBRC486a/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261819.1","MZ261819.1","SARS-CoV-2/human/IND/GBRC486b/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261822.1","MZ261822.1","SARS-CoV-2/human/IND/GBRC488a/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-26","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261834.1","MZ261834.1","SARS-CoV-2/human/IND/GBRC488b/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-26","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261895.1","MZ261895.1","SARS-CoV-2/human/IND/GBRC489/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261914.1","MZ261914.1","SARS-CoV-2/human/IND/GBRC490/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ261927.1","MZ261927.1","SARS-CoV-2/human/IND/GBRC491a/2020",false,true,"positive",29802,37.94,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262291.1","MZ262291.1","SARS-CoV-2/human/IND/GBRC492a/2020",false,true,"positive",29802,37.96,0.12,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262293.1","MZ262293.1","SARS-CoV-2/human/IND/GBRC491b/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262295.1","MZ262295.1","SARS-CoV-2/human/IND/GBRC493a/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262296.1","MZ262296.1","SARS-CoV-2/human/IND/GBRC492b/2020",false,true,"positive",29802,37.97,0.12,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262297.1","MZ262297.1","SARS-CoV-2/human/IND/GBRC493b/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262298.1","MZ262298.1","SARS-CoV-2/human/IND/GBRC496/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-28","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262300.1","MZ262300.1","SARS-CoV-2/human/IND/GBRC495/2020",false,false,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262301.1","MZ262301.1","SARS-CoV-2/human/IND/GBRC497a/2020",false,true,"positive",29801,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-06","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262303.1","MZ262303.1","SARS-CoV-2/human/IND/GBRC498a/2020",false,true,"positive",29802,38,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-08","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262304.1","MZ262304.1","SARS-CoV-2/human/IND/GBRC497b/2020",false,true,"positive",29801,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-06","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262306.1","MZ262306.1","SARS-CoV-2/human/IND/GBRC498b/2020",false,true,"positive",29802,38,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-08","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262322.1","MZ262322.1","SARS-CoV-2/human/IND/GBRC500a/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-09","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262323.1","MZ262323.1","SARS-CoV-2/human/IND/GBRC500b/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-09","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262332.1","MZ262332.1","SARS-CoV-2/human/IND/GBRC501/2020",false,true,"positive",29755,37.96,0.55,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-16","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262333.1","MZ262333.1","SARS-CoV-2/human/IND/GBRC502/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-17","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262334.1","MZ262334.1","SARS-CoV-2/human/IND/GBRC504/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-17","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ262335.1","MZ262335.1","SARS-CoV-2/human/IND/GBRC503/2020",false,true,"positive",29802,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-21","PRJNA625669","GenBank","N/D","N/D","2020-12-17","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266543.1","MZ266543.1","SARS-CoV-2/human/IND/GBRC505/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-11","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266547.1","MZ266547.1","SARS-CoV-2/human/IND/GBRC506a/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-13","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266551.1","MZ266551.1","SARS-CoV-2/human/IND/GBRC506b/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-13","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266553.1","MZ266553.1","SARS-CoV-2/human/IND/GBRC507b/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266554.1","MZ266554.1","SARS-CoV-2/human/IND/GBRC507a/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266565.1","MZ266565.1","SARS-CoV-2/human/IND/GBRC508a/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266567.1","MZ266567.1","SARS-CoV-2/human/IND/GBRC509a/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-09","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266568.1","MZ266568.1","SARS-CoV-2/human/IND/GBRC508b/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","N/D","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266569.1","MZ266569.1","SARS-CoV-2/human/IND/GBRC509b/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-12-09","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ266572.1","MZ266572.1","SARS-CoV-2/human/IND/GBRC510/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-22","PRJNA625669","GenBank","N/D","N/D","2020-11-25","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ267528.1","MZ267528.1","SARS-CoV-2/human/IND/GBRC511/2020",false,true,"positive",29801,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-23","PRJNA625669","GenBank","N/D","N/D","2020-11-25","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ267529.1","MZ267529.1","SARS-CoV-2/human/IND/GBRC512a/2020",false,true,"positive",29802,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-23","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ267530.1","MZ267530.1","SARS-CoV-2/human/IND/GBRC512b/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-23","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268208.1","MZ268208.1","SARS-CoV-2/human/IND/GBRC513b/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-28","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268209.1","MZ268209.1","SARS-CoV-2/human/IND/GBRC513a/2020",false,true,"positive",29802,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-28","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268599.1","MZ268599.1","SARS-CoV-2/human/IND/GBRC515/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-29","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268600.1","MZ268600.1","SARS-CoV-2/human/IND/GBRC514/2020",false,true,"positive",29802,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-25","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268601.1","MZ268601.1","SARS-CoV-2/human/IND/GBRC517a/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268602.1","MZ268602.1","SARS-CoV-2/human/IND/GBRC516a/2020",false,true,"positive",29802,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268603.1","MZ268603.1","SARS-CoV-2/human/IND/GBRC516b/2020",false,true,"positive",29802,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268619.1","MZ268619.1","SARS-CoV-2/human/IND/GBRC517b/2020",false,true,"positive",29802,38,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268620.1","MZ268620.1","SARS-CoV-2/human/IND/GBRC518/2020",false,true,"positive",29802,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268626.1","MZ268626.1","SARS-CoV-2/human/IND/GBRC519a/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268627.1","MZ268627.1","SARS-CoV-2/human/IND/GBRC519b/2020",false,true,"positive",29802,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268629.1","MZ268629.1","SARS-CoV-2/human/IND/GBRC521a/2020",false,true,"positive",29803,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268630.1","MZ268630.1","SARS-CoV-2/human/IND/GBRC520b/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268631.1","MZ268631.1","SARS-CoV-2/human/IND/GBRC520a/2020",false,true,"positive",29802,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-24","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268634.1","MZ268634.1","SARS-CoV-2/human/IND/GBRC522a/2020",false,true,"positive",29790,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268635.1","MZ268635.1","SARS-CoV-2/human/IND/GBRC521b/2020",false,true,"positive",29803,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268636.1","MZ268636.1","SARS-CoV-2/human/IND/GBRC522b/2020",false,false,"positive",29790,38,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-27","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268637.1","MZ268637.1","SARS-CoV-2/human/IND/GBRC523b/2020",false,true,"positive",29803,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-02","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268638.1","MZ268638.1","SARS-CoV-2/human/IND/GBRC523a/2020",false,true,"positive",29803,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-02","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268641.1","MZ268641.1","SARS-CoV-2/human/IND/GBRC524a/2020",false,true,"positive",29803,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-29","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268642.1","MZ268642.1","SARS-CoV-2/human/IND/GBRC524b/2020",false,true,"positive",29803,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-29","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268643.1","MZ268643.1","SARS-CoV-2/human/IND/GBRC525b/2020",false,true,"positive",29803,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-30","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268644.1","MZ268644.1","SARS-CoV-2/human/IND/GBRC525a/2020",false,true,"positive",29803,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-11-30","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268819.1","MZ268819.1","SARS-CoV-2/human/IND/GBRC527/2020",false,true,"positive",29793,38,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-12","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ268850.1","MZ268850.1","SARS-CoV-2/human/IND/GBRC528/2020",false,true,"positive",29804,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-12","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269072.1","MZ269072.1","SARS-CoV-2/human/IND/GBRC529a/2020",false,true,"positive",29754,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-12","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269074.1","MZ269074.1","SARS-CoV-2/human/IND/GBRC529b/2020",false,true,"positive",29754,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-12","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269079.1","MZ269079.1","SARS-CoV-2/human/IND/GBRC532a/2020",false,true,"positive",29803,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269092.1","MZ269092.1","SARS-CoV-2/human/IND/GBRC534/2020",false,true,"positive",29804,37.95,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269093.1","MZ269093.1","SARS-CoV-2/human/IND/GBRC532b/2020",false,true,"positive",29803,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-15","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269094.1","MZ269094.1","SARS-CoV-2/human/IND/GBRC533/2020",false,true,"positive",29803,37.96,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-14","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269095.1","MZ269095.1","SARS-CoV-2/human/IND/GBRC535a/2020",false,true,"positive",29803,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-17","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269100.1","MZ269100.1","SARS-CoV-2/human/IND/GBRC535b/2020",false,true,"positive",29803,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-17","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269101.1","MZ269101.1","SARS-CoV-2/human/IND/GBRC536a/2020",false,true,"positive",29803,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-23","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MZ269146.1","MZ269146.1","SARS-CoV-2/human/IND/GBRC537a/2020",false,true,"positive",29803,37.97,0,,"IonTorrent","CLC Genomics Workbench v. 12.0.3","N/D","2021-05-24","PRJNA625669","GenBank","N/D","N/D","2020-12-23","nasopharyngeal swab","India","N/D","Severe acute respiratory syndrome coronavirus 2",2697049
